2013-07-18T14-14-43.039  0.38380188,-17.741707,11.802057
2013-07-18T14-14-43.041  -0.30596375,8.431067,4.8277607
2013-07-18T14-14-43.060  -0.1526825,8.469388,4.8660808
2013-07-18T14-14-43.061  0.15388,8.239466,4.78944
2013-07-18T14-14-43.062  0.53708315,8.047864,4.9044013
2013-07-18T14-14-43.068  0.95860654,7.6646614,4.636159
2013-07-18T14-14-43.083  1.3034893,7.588021,4.8277607
2013-07-18T14-14-43.085  1.1502081,7.588021,4.6744795
2013-07-18T14-14-43.104  1.0735675,7.588021,3.6015105
2013-07-18T14-14-43.106  1.2268487,7.51138,5.7857685
2013-07-18T14-14-43.126  0.69036436,7.894583,4.137995
2013-07-18T14-14-43.128  0.72868466,7.779622,4.406237
2013-07-18T14-14-43.129  1.0352472,7.626341,5.6708074
2013-07-18T14-14-43.131  0.767005,7.626341,4.023034
2013-07-18T14-14-43.141  0.65204406,7.4347396,4.981042
2013-07-18T14-14-43.159  0.69036436,7.51138,5.0576825
2013-07-18T14-14-43.161  0.57540345,7.281458,4.406237
2013-07-18T14-14-43.163  0.8053253,7.4730597,5.479206
2013-07-18T14-14-43.171  0.65204406,7.4347396,5.325925
2013-07-18T14-14-43.187  0.65204406,7.4347396,4.6744795
2013-07-18T14-14-43.189  0.69036436,7.3197784,5.517526
2013-07-18T14-14-43.203  0.30716124,7.8179426,5.019362
2013-07-18T14-14-43.205  0.4604425,8.009544,4.8660808
2013-07-18T14-14-43.220  0.15388,7.9329033,5.4408855
2013-07-18T14-14-43.221  0.49876282,7.7029815,5.0576825
2013-07-18T14-14-43.240  0.34548157,7.626341,5.479206
2013-07-18T14-14-43.242  0.69036436,7.741302,5.479206
2013-07-18T14-14-43.258  0.57540345,8.0861845,5.134323
2013-07-18T14-14-43.259  0.4604425,7.779622,4.8660808
